customer_id,account_id,age,account_status_id,income_range,gender_id,occupation_id,marital_status_id,state_id,disbursement_amount,financing_term,payment_amount,total_call,call_successful,call_unsuccessful,ptp_count,ptp_broken,ptp_kept,month_in_areas,total_arrears_amount,total_outstanding_amount,current_balance_amount,product_type_category_id
2161707,485421,48,2,7000,4.0,39.0,2.0,4.0,2560.0,180.0,798.0,4,2,2,1,0,1,0,0.0,21399.53,23900.0,1
1668152,485475,53,2,5000,5.0,30.0,1.0,4.0,70000.0,132.0,385.0,4,1,3,1,1,0,0,0.0,4580.01,5422.48,1
1509656,485504,43,2,5000,5.0,16.0,4.0,14.0,90000.0,140.0,1047.0,12,6,6,5,5,0,0,1045.45,86407.53,125072.2,1
495904,485531,43,2,7000,4.0,30.0,2.0,4.0,35000.0,186.0,1254.0,9,3,6,3,2,1,0,349.14,79177.17,90512.74,1
69262,485650,46,2,3000,4.0,30.0,2.0,2.0,7049.0,189.0,1184.0,2,2,0,1,1,0,5,6665.8,36826.13,37081.42,1
2049525,485695,47,2,7000,4.0,34.0,2.0,1.0,3640.0,137.0,1099.0,4,0,4,0,0,0,0,0.0,89898.07,135121.8,1
307595,485827,35,2,3000,4.0,1.0,2.0,14.0,53000.0,136.0,510.0,1,0,1,0,0,0,0,400.04,25601.86,32366.81,1
551561,485948,45,2,7000,5.0,30.0,2.0,2.0,87000.0,175.0,365.0,8,2,6,1,1,0,1,731.15,21318.85,22922.65,1
246290,486178,49,2,7000,5.0,45.0,4.0,16.0,50000.0,144.0,1760.0,7,0,7,0,0,0,0,1676.34,130323.04,179186.73,1
1057164,486231,38,2,7000,4.0,38.0,2.0,2.0,18000.0,429.0,1705.0,1,1,0,0,0,0,0,0.0,367831.52,1305493.95,10
1267738,486261,43,2,5000,5.0,40.0,2.0,12.0,830.0,143.0,748.0,7,1,6,1,0,1,0,0.0,60033.38,87109.23,1
1519470,486268,42,2,3000,5.0,1.0,2.0,2.0,84000.0,316.0,897.0,12,8,4,8,6,1,0,0.0,158861.42,419442.58,10
156389,486443,45,2,5000,4.0,30.0,2.0,2.0,20000.0,201.0,490.0,5,4,1,3,2,0,0,184.7,24604.35,25530.96,1
157716,486633,34,2,3000,4.0,16.0,2.0,6.0,17000.0,249.0,530.0,3,0,3,0,0,0,0,0.0,56780.76,71187.31,1
101195,486638,42,2,7000,4.0,45.0,2.0,2.0,45000.0,324.0,1247.0,16,4,12,4,3,1,0,1246.26,235917.1,663172.84,10
1296308,486929,39,2,7000,5.0,45.0,2.0,8.0,4060.0,135.0,1082.0,4,0,4,0,0,0,0,0.0,68092.38,93365.09,1
809241,486946,34,2,3000,4.0,35.0,1.0,13.0,3730.0,442.0,1085.0,7,2,5,2,0,1,0,0.91,232342.13,812507.66,10
400367,487083,33,2,3000,4.0,1.0,1.0,4.0,33000.0,240.0,705.0,19,1,18,0,0,0,0,0.55,74296.36,96485.36,1
2114631,487268,30,2,3000,5.0,30.0,1.0,3.0,3230.0,120.0,463.0,3,2,1,2,1,1,0,0.0,20197.63,21912.67,2
493878,487318,56,2,3000,4.0,5.0,2.0,2.0,123000.0,72.0,506.0,2,0,2,0,0,0,0,0.0,21547.24,27697.76,1
1307560,487388,35,2,3000,5.0,1.0,4.0,1.0,7550.0,249.0,747.0,12,5,7,3,2,0,3,3502.32,80630.08,100314.62,1
2194673,487565,54,2,7000,4.0,34.0,2.0,4.0,118000.0,120.0,1694.0,1,0,1,0,0,0,0,0.0,79385.47,105486.62,1
1371035,487854,37,2,7000,5.0,45.0,2.0,16.0,100000.0,140.0,2208.0,2,1,1,1,0,1,0,0.0,177542.09,255865.95,1
91803,487972,34,2,3000,4.0,34.0,1.0,9.0,120000.0,182.0,366.0,10,0,10,0,0,0,1,764.52,10215.26,10852.22,1
2195626,487975,50,2,7000,4.0,30.0,2.0,9.0,1030.0,189.0,832.0,1,1,0,1,0,1,0,0.0,31829.79,33952.0,1
235935,488097,38,2,5000,5.0,30.0,2.0,2.0,65000.0,120.0,797.0,6,1,5,2,2,0,1,1127.5,39106.01,43085.9,2
564031,488154,50,2,7000,5.0,30.0,2.0,2.0,2000.0,120.0,1756.0,5,5,0,5,4,1,0,100.0,133743.93,197972.46,1
924248,488200,52,2,5000,4.0,38.0,2.0,2.0,680.0,138.0,1389.0,7,0,7,0,0,0,0,105.94,72353.93,93860.01,1
1729462,488366,42,2,5000,4.0,26.0,2.0,16.0,108000.0,299.0,375.0,3,1,2,0,0,0,0,0.0,43078.5,54640.0,1
655340,488385,35,2,3000,4.0,1.0,2.0,14.0,12000.0,135.0,538.0,7,3,4,3,3,0,0,504.46,39966.1,57380.7,1
1670360,488509,45,2,5000,5.0,45.0,2.0,9.0,40000.0,134.0,473.0,10,2,8,2,1,1,0,0.0,28945.24,39022.16,1
508234,488757,34,2,5000,4.0,35.0,1.0,1.0,21000.0,246.0,622.0,3,1,2,0,0,0,0,0.0,66698.57,85624.0,1
1129251,488761,38,2,3000,4.0,30.0,2.0,7.0,7500.0,140.0,483.0,5,4,1,2,1,1,0,0.0,25950.05,37215.22,1
1108026,488805,49,2,9000,5.0,45.0,2.0,2.0,21000.0,237.0,1744.0,7,0,7,0,0,0,0,6.56,142875.22,169141.55,1
253145,489183,51,2,1000,5.0,1.0,2.0,6.0,58000.0,210.0,250.0,2,2,0,0,0,0,4,1111.23,11672.94,12019.6,1
1539033,489229,37,2,3000,5.0,35.0,3.0,9.0,41000.0,249.0,524.0,1,0,1,0,0,0,0,1.5,59414.53,74631.5,1
1359611,489232,29,2,3000,4.0,34.0,2.0,12.0,16000.0,138.0,488.0,7,1,6,1,0,1,0,391.73,34885.2,48387.98,1
1776795,489307,42,2,5000,4.0,3.0,2.0,6.0,35000.0,114.0,612.0,1,1,0,0,0,0,0,0.0,35982.41,42760.4,2
2222912,489342,43,2,5000,4.0,35.0,1.0,2.0,0.0,436.0,1493.0,11,4,7,2,2,0,1,2394.26,326363.23,1034246.87,10
607449,489549,57,2,3000,4.0,30.0,2.0,6.0,149000.0,240.0,144.0,7,3,4,2,2,0,1,153.03,6380.57,7113.12,10
170661,489767,63,2,5000,4.0,35.0,2.0,16.0,120000.0,156.0,890.0,6,0,6,0,0,0,0,0.0,64435.72,104468.5,10
1693057,489768,53,2,5000,4.0,30.0,2.0,4.0,184000.0,189.0,842.0,10,0,10,0,0,0,0,165.94,24025.41,25265.8,1
570323,489944,50,2,5000,5.0,35.0,2.0,6.0,5860.0,108.0,1660.0,3,0,3,0,0,0,0,0.0,129741.18,194213.32,1
1396468,490041,47,2,5000,4.0,30.0,4.0,2.0,8000.0,120.0,1061.0,7,1,6,1,1,0,0,1060.0,75751.6,84851.25,2
912208,490114,37,2,7000,5.0,45.0,2.0,3.0,170000.0,120.0,1135.0,2,1,1,1,1,0,0,0.0,96083.55,150159.0,1
1099556,490351,32,2,5000,4.0,1.0,2.0,8.0,97000.0,119.0,601.0,1,0,1,0,0,0,0,0.0,44291.86,52229.0,2
1426711,490455,49,2,7000,4.0,11.0,2.0,2.0,25000.0,120.0,1913.0,2,0,2,0,0,0,0,1911.47,113607.88,161281.86,1
896965,490596,34,2,3000,4.0,3.0,2.0,6.0,80000.0,120.0,333.0,7,0,7,0,0,0,0,0.0,9909.65,13969.43,1
644947,490638,32,2,5000,5.0,40.0,2.0,16.0,22500.0,136.0,1969.0,3,0,3,0,0,0,0,527.91,153556.76,223888.44,1
258991,490797,33,2,5000,4.0,30.0,2.0,2.0,20000.0,84.0,465.0,1,1,0,1,0,1,0,0.0,32395.67,38537.95,2
124111,490819,32,2,5000,4.0,45.0,2.0,12.0,56000.0,108.0,639.0,4,2,2,2,2,0,0,639.0,55160.84,67702.6,2
527295,490836,38,2,3000,5.0,3.0,1.0,2.0,6640.0,180.0,482.0,6,0,6,0,0,0,0,247.91,28057.14,32539.7,1
228606,490901,38,2,5000,5.0,30.0,2.0,2.0,110000.0,121.0,1032.0,2,1,1,1,1,0,0,880.0,60673.92,66373.75,2
847300,491080,48,2,7000,5.0,26.0,2.0,6.0,35000.0,222.0,482.0,3,0,3,0,0,0,0,433.41,46212.72,55853.03,1
1273623,491256,36,2,3000,4.0,1.0,1.0,14.0,99000.0,180.0,316.0,9,1,8,1,0,1,0,258.1,5732.79,6156.82,1
857501,491295,40,2,3000,5.0,35.0,1.0,4.0,2910.0,132.0,650.0,3,1,2,1,1,0,0,487.91,29389.66,31584.53,1
202316,491411,38,2,7000,4.0,1.0,2.0,8.0,109000.0,264.0,2919.0,3,3,0,3,3,0,0,67.07,501561.93,1208478.88,10
1168226,491517,50,2,5000,5.0,35.0,2.0,11.0,128000.0,135.0,1069.0,3,0,3,0,0,0,0,0.0,84752.71,124902.74,1
480610,491537,43,2,5000,4.0,27.0,2.0,2.0,61100.0,246.0,1188.0,4,0,4,0,0,0,0,0.0,130509.13,166312.0,1
1217699,491640,43,2,5000,5.0,35.0,2.0,2.0,100000.0,252.0,843.0,1,0,1,0,0,0,0,0.0,89363.26,114395.94,1
1656633,491694,37,2,7000,4.0,39.0,2.0,14.0,25100.0,90.0,547.0,2,2,0,2,0,2,0,0.0,9999.66,10882.8,2
1572974,491817,34,2,3000,4.0,3.0,2.0,2.0,40000.0,166.0,813.0,11,5,6,4,4,0,1,1000.64,51056.0,65238.53,1
115781,491837,31,2,5000,4.0,1.0,2.0,6.0,2780.0,136.0,360.0,10,4,6,4,4,0,2,716.59,24248.4,32025.91,1
896575,491864,38,2,7000,4.0,45.0,2.0,9.0,3500.0,120.0,544.0,8,2,6,1,1,0,6,4672.47,24824.5,29876.95,1
156106,491952,42,2,5000,5.0,29.0,2.0,2.0,60000.0,240.0,1418.0,7,0,7,0,0,0,0,0.0,124431.75,160214.0,1
65278,492107,45,2,5000,5.0,26.0,2.0,3.0,200000.0,120.0,883.0,2,0,2,0,0,0,0,0.0,52438.91,74534.29,1
761309,492253,49,2,5000,5.0,45.0,2.0,6.0,620.0,139.0,985.0,2,0,2,0,0,0,0,0.0,76703.6,108974.81,1
2157022,492420,53,2,5000,4.0,1.0,2.0,16.0,2950.0,135.0,2250.0,7,0,7,0,0,0,0,0.0,164550.52,236364.1,1
1361397,492487,34,2,5000,5.0,45.0,2.0,16.0,150000.0,142.0,1575.0,1,0,1,0,0,0,0,0.0,121376.82,171544.07,1
475829,492493,35,2,3000,4.0,21.0,1.0,16.0,420001.2,121.0,753.0,1,0,1,0,0,0,0,0.0,36493.47,39740.0,2
1649935,492576,40,2,3000,5.0,35.0,2.0,4.0,200000.0,132.0,395.0,1,1,0,1,0,1,0,289.96,14154.3,17999.0,1
52086,492582,39,2,3000,4.0,3.0,2.0,4.0,51000.0,384.0,428.0,5,3,2,2,2,0,0,0.0,84284.76,318316.45,10
572831,492686,33,2,7000,5.0,30.0,2.0,4.0,60000.0,420.0,924.0,3,1,2,1,1,0,0,0.0,190803.93,664134.33,10
1245629,493194,31,2,3000,4.0,30.0,2.0,2.0,5680.0,140.0,619.0,3,0,3,0,0,0,1,1209.2,52552.17,74360.66,1
988363,493380,50,2,5000,4.0,35.0,2.0,16.0,3210.0,141.0,844.0,5,3,2,2,1,1,0,0.0,69707.45,100965.98,1
373522,493642,40,2,5000,4.0,26.0,2.0,3.0,2090.0,385.0,869.0,8,5,3,5,5,0,0,847.02,165759.53,568245.24,10
347810,493710,59,2,7000,4.0,30.0,2.0,11.0,770.0,228.0,1085.0,6,4,2,4,3,1,0,0.0,58502.46,77815.73,10
51536,493811,27,2,5000,4.0,1.0,1.0,10.0,76000.0,420.0,1511.0,16,7,9,7,4,3,0,0.0,308117.0,1077384.49,10
417895,494090,40,2,7000,5.0,30.0,2.0,14.0,24770.0,139.0,2250.0,16,12,4,12,9,1,0,2127.09,158289.27,214539.84,1
1256338,494185,52,2,7000,4.0,30.0,2.0,2.0,1880.0,114.0,523.0,1,1,0,0,0,0,0,0.0,21058.41,25033.5,2
436257,494228,38,2,9000,4.0,12.0,2.0,4.0,40000.0,120.0,1572.0,6,0,6,0,0,0,0,815.8,109335.25,121782.8,2
2060523,494358,49,2,5000,5.0,29.0,2.0,1.0,1120.0,287.0,1687.0,1,0,1,0,0,0,0,1418.7,270762.3,672494.11,10
2169814,494394,35,2,3000,4.0,1.0,1.0,14.0,145000.0,139.0,302.0,14,5,9,4,4,0,0,286.23,20216.79,27425.09,1
343144,494451,52,2,7000,5.0,45.0,2.0,9.0,3820.0,133.0,445.0,19,4,15,4,2,1,0,223.29,23713.08,31151.5,1
2195107,494562,32,2,3000,4.0,5.0,1.0,1.0,52000.0,120.0,640.0,8,3,5,3,2,1,0,48.38,47453.4,73723.22,1
208622,494596,46,2,7000,4.0,45.0,2.0,1.0,60000.0,137.0,1943.0,2,0,2,0,0,0,0,0.0,170160.54,244134.7,1
1740732,494614,44,2,7000,4.0,45.0,4.0,14.0,3000.0,140.0,1238.0,6,0,6,0,0,0,0,0.0,91843.96,128922.68,1
139801,494766,39,2,3000,4.0,30.0,2.0,9.0,45000.0,452.0,1566.0,2,2,0,2,0,2,0,0.0,330291.52,1087351.65,10
213750,494929,37,2,7000,5.0,39.0,2.0,2.0,4630.0,422.0,1650.0,19,0,19,0,0,0,0,1330.4,360305.59,1225830.3,10
799538,495024,30,2,3000,4.0,34.0,2.0,11.0,12500.0,153.0,1460.0,10,3,7,3,3,0,0,666.67,125223.5,177197.83,1
1267472,495369,40,2,3000,4.0,3.0,1.0,12.0,22000.0,162.0,242.0,5,0,5,0,0,0,0,100.58,8806.82,9445.46,1
656372,495511,53,2,7000,4.0,30.0,2.0,2.0,5270.0,242.0,974.0,5,2,3,1,1,0,0,946.93,40769.79,51444.0,10
2126108,495588,51,2,7000,4.0,30.0,2.0,1.0,3800.0,137.0,1889.0,2,2,0,0,0,0,2,6021.67,6024.24,80289.29,1
94642,495605,42,2,13000,4.0,30.0,2.0,4.0,38910.0,120.0,621.0,7,1,6,1,1,0,0,593.6,19418.44,20957.8,2
1530747,495630,49,2,5000,5.0,35.0,2.0,1.0,72000.0,208.0,572.0,1,0,1,0,0,0,0,0.0,31831.02,33630.62,1
365127,495912,42,2,3000,5.0,34.0,2.0,1.0,25000.0,120.0,622.0,9,0,9,0,0,0,0,0.0,52838.88,82275.2,1
1293772,495919,42,2,3000,4.0,28.0,1.0,2.0,12050.0,180.0,290.0,5,0,5,0,0,0,0,10.01,11907.0,13190.0,1
1316664,495987,34,2,5000,5.0,30.0,2.0,12.0,100000.0,120.0,621.0,1,0,1,0,0,0,0,0.0,33776.51,42550.37,1
833829,496074,47,2,3000,4.0,4.0,2.0,9.0,0.0,343.0,569.0,3,0,3,0,0,0,0,0.0,73786.41,119948.78,10
1027660,496095,34,2,3000,4.0,34.0,1.0,16.0,17000.0,120.0,311.0,5,1,4,0,0,0,0,311.31,863.41,1485.0,1
1340022,496254,55,2,7000,5.0,45.0,2.0,16.0,3090.0,97.0,2921.0,6,1,5,1,1,0,0,0.0,164222.3,214681.28,1
1282591,496287,45,2,7000,4.0,35.0,2.0,4.0,1040.0,135.0,1058.0,2,2,0,2,1,1,0,0.0,81150.66,119427.87,1
1713243,496472,56,2,3000,4.0,30.0,2.0,14.0,574200.0,276.0,926.0,4,2,2,2,1,1,0,913.25,95586.12,97331.29,10
1702584,496512,42,2,7000,5.0,28.0,2.0,1.0,52000.0,120.0,318.0,2,0,2,0,0,0,0,0.0,26898.7,42041.0,1
1155112,496569,44,2,3000,5.0,35.0,2.0,16.0,35000.0,136.0,445.0,2,0,2,0,0,0,0,0.0,24587.71,31707.62,1
1213167,496626,38,2,3000,5.0,35.0,1.0,16.0,124000.0,134.0,479.0,1,1,0,1,1,0,0,0.0,30269.6,41336.2,1
970808,496733,54,2,7000,4.0,26.0,2.0,5.0,4690.0,120.0,2194.0,1,0,1,0,0,0,0,0.0,65349.99,86806.4,1
967882,496809,44,2,3000,4.0,30.0,1.0,2.0,51000.0,360.0,777.79,1,0,1,0,0,0,0,0.0,113597.38,162867.67,10
2206600,496833,60,2,7000,4.0,26.0,2.0,2.0,3280.0,92.0,1895.0,4,3,1,2,1,1,0,21.27,6607.0,9123.18,1
1274080,496955,32,2,3000,5.0,35.0,2.0,12.0,2010.0,114.0,380.0,8,0,8,0,0,0,0,82.4,26257.61,30424.9,2
1165580,496959,39,2,5000,4.0,1.0,2.0,1.0,44000.0,120.0,1937.0,1,0,1,0,0,0,0,0.0,163412.04,256236.0,1
1219521,496966,34,2,3000,5.0,26.0,1.0,11.0,3990.0,120.0,253.0,3,0,3,0,0,0,0,0.0,7825.71,11655.25,10
1653453,496971,37,2,3000,5.0,45.0,1.0,2.0,85846.25,143.0,799.0,3,0,3,0,0,0,0,0.0,55226.04,73240.56,1
950818,497357,33,2,5000,5.0,30.0,2.0,7.0,7300.0,120.0,340.0,3,3,0,3,0,3,0,0.0,14766.78,20198.5,1
464891,497390,50,2,5000,4.0,34.0,2.0,9.0,190000.0,108.0,898.0,3,1,2,1,1,0,0,0.0,76284.49,92425.2,2
1532502,497511,51,2,5000,4.0,13.0,2.0,16.0,22500.0,120.0,232.0,5,1,4,0,0,0,0,0.29,3607.64,9232.29,1
1423671,497739,47,2,7000,5.0,34.0,2.0,8.0,200000.0,249.0,447.0,15,2,13,1,1,0,0,2.33,49168.46,62113.59,1
738199,497786,35,2,5000,5.0,30.0,2.0,2.0,5890.0,120.0,603.0,1,0,1,0,0,0,0,0.0,27774.69,39573.49,1
387582,497850,43,2,7000,5.0,45.0,2.0,14.0,65000.0,138.0,1627.0,2,0,2,0,0,0,0,0.0,100282.46,131281.75,1
2127602,497877,38,2,3000,5.0,26.0,2.0,3.0,188000.0,129.0,621.0,16,3,13,3,3,0,0,533.88,8587.19,9385.94,1
1051638,497964,46,2,3000,5.0,35.0,4.0,14.0,111000.0,180.0,114.0,3,1,2,0,0,0,0,0.0,3406.95,3698.0,1
464639,498085,47,2,7000,5.0,1.0,2.0,1.0,3000.0,136.0,863.0,3,1,2,1,1,0,0,0.0,69492.82,104071.9,1
875569,498208,42,2,7000,4.0,26.0,2.0,16.0,140000.0,152.0,2766.0,1,1,0,0,0,0,12,40428.29,186635.09,238161.22,1
1461120,498374,40,2,5000,4.0,29.0,2.0,6.0,830.0,120.0,882.0,7,0,7,0,0,0,0,0.0,74925.52,116682.8,1
1408635,498375,42,2,7000,4.0,45.0,2.0,13.0,39000.0,140.0,1760.0,5,3,2,3,2,1,0,0.0,120287.11,163521.72,1
1543657,498558,54,2,3000,4.0,4.0,2.0,9.0,40000.0,120.0,521.0,1,0,1,0,0,0,0,0.0,20977.04,22396.0,2
1046084,498628,53,2,3000,4.0,1.0,2.0,12.0,100000.0,201.0,1279.0,17,4,13,1,0,0,0,4.6,94513.43,109933.96,1
1495234,498644,55,2,3000,4.0,42.0,2.0,15.0,30000.0,300.0,170.0,5,4,1,3,3,0,1,171.41,10442.85,17937.16,10
830067,498769,49,2,7000,4.0,13.0,2.0,2.0,64000.0,132.0,2266.0,3,2,1,2,0,2,0,0.0,107235.5,141962.77,1
563084,498955,45,2,3000,4.0,30.0,2.0,14.0,840.0,247.0,265.0,3,0,3,0,0,0,0,259.69,29707.79,36794.48,1
1184940,499069,56,2,7000,4.0,1.0,2.0,6.0,110000.0,48.0,286.0,4,1,3,1,1,0,0,0.0,10475.28,12906.92,1
1440707,499073,47,2,5000,5.0,40.0,2.0,8.0,14000.0,117.0,540.0,9,2,7,2,1,1,0,437.36,34716.63,40394.96,2
457533,499123,52,2,5000,4.0,26.0,2.0,8.0,35500.0,182.0,676.0,15,0,15,0,0,0,0,548.57,19455.07,20887.79,1
2061801,499370,45,2,3000,5.0,30.0,2.0,6.0,2570.0,114.0,368.0,4,2,2,2,0,2,0,0.0,20665.81,23761.0,2
896832,499565,34,2,5000,4.0,29.0,2.0,6.0,1990.0,123.0,423.0,2,1,1,1,0,1,0,0.0,33255.56,38034.2,2
1360501,499621,52,2,5000,4.0,30.0,2.0,4.0,75500.0,114.0,757.0,6,0,6,0,0,0,0,665.4,23857.25,25547.88,2
1646588,499671,34,2,3000,4.0,30.0,2.0,2.0,70000.0,128.0,177.0,6,0,6,0,0,0,0,0.18,9049.78,9822.09,1
2134191,499680,56,2,3000,4.0,28.0,2.0,8.0,1700.0,192.0,1223.0,1,0,1,0,0,0,0,0.0,147395.02,302178.87,10
439299,499950,47,2,3000,4.0,26.0,2.0,5.0,200000.0,183.0,499.0,1,0,1,0,0,0,0,0.0,16136.94,17405.0,1
1298924,500316,43,2,3000,4.0,3.0,2.0,11.0,13500.0,216.0,150.0,1,0,1,0,0,0,0,0.22,9481.88,9984.57,1
961678,500350,48,2,9000,4.0,45.0,2.0,16.0,87000.0,131.0,1518.0,4,1,3,1,1,0,0,0.0,118562.8,179269.64,1
1295855,500411,25,2,3000,4.0,1.0,1.0,13.0,10610.0,120.0,597.0,2,1,1,1,1,0,0,489.0,38774.04,42969.6,2
207960,500481,34,2,5000,5.0,45.0,1.0,1.0,131000.0,134.0,1611.0,5,2,3,1,1,0,0,1612.61,91531.79,123542.48,1
840704,500549,33,2,3000,4.0,1.0,2.0,2.0,1630.0,120.0,289.0,3,0,3,0,0,0,0,199.79,14025.39,19089.72,1
1226541,500623,41,2,3000,4.0,30.0,2.0,8.0,222128.0,240.0,385.0,6,0,6,0,0,0,0,198.13,32992.36,41628.13,1
12754,500667,61,2,7000,4.0,30.0,2.0,2.0,6180.0,209.0,618.0,1,0,1,0,0,0,0,369.63,22587.2,26783.93,10
578856,500728,30,2,5000,5.0,29.0,1.0,1.0,13500.0,120.0,1463.0,1,0,1,0,0,0,0,0.0,91717.68,134135.92,1
1173929,500951,37,2,3000,4.0,1.0,2.0,9.0,53000.0,108.0,356.0,4,0,4,0,0,0,0,0.0,29763.25,36613.5,2
1437321,500982,42,2,3000,5.0,29.0,2.0,2.0,112370.21,114.0,454.0,13,0,13,1,1,0,0,170.8,26627.12,30977.8,2
1328688,501005,36,2,3000,4.0,45.0,1.0,6.0,3670.0,246.0,158.0,1,1,0,1,0,1,0,0.0,16281.77,21014.0,1
2084280,501015,33,2,5000,4.0,34.0,2.0,15.0,185000.0,120.0,269.0,1,0,1,0,0,0,0,0.0,24336.92,36435.6,1
701765,501269,46,2,3000,4.0,35.0,2.0,14.0,140000.0,271.0,948.0,17,2,15,0,0,0,1,1845.89,153110.04,375789.17,10
619140,501320,39,2,3000,4.0,5.0,2.0,14.0,13000.0,135.0,484.0,5,1,4,1,1,0,0,454.09,37800.4,54735.64,1
567517,501541,55,2,7000,4.0,34.0,2.0,2.0,5000.0,135.0,668.0,14,0,14,0,0,0,2,1431.35,42693.18,57676.84,1
220843,501558,41,2,7000,5.0,45.0,2.0,14.0,3000.0,246.0,795.0,4,0,4,0,0,0,0,353.81,85963.48,107558.52,1
502459,501731,54,2,9000,4.0,45.0,2.0,16.0,155000.0,60.0,2259.0,1,0,1,0,0,0,0,0.0,103797.6,132902.6,1
924939,501749,37,2,7000,4.0,38.0,2.0,13.0,2710.0,137.0,2251.0,1,0,1,0,0,0,0,0.0,181726.48,263996.74,1
70389,501790,29,2,7000,4.0,33.0,2.0,3.0,12600.0,315.0,1471.0,13,0,13,0,0,0,2,3010.43,268411.51,692865.32,10
576626,501818,33,2,3000,4.0,5.0,2.0,2.0,121000.0,145.0,350.0,8,4,4,4,3,0,0,235.3,35705.12,37326.56,1
466729,501984,40,2,7000,4.0,45.0,2.0,1.0,75000.0,135.0,1463.0,1,0,1,0,0,0,0,0.0,115165.74,168978.47,1
134104,502047,38,2,5000,4.0,1.0,2.0,13.0,6000.0,249.0,664.0,1,0,1,0,0,0,0,0.0,68286.21,88315.98,1
922840,502059,51,2,5000,4.0,26.0,2.0,2.0,64000.0,180.0,418.0,2,2,0,0,0,0,0,185.36,11622.23,12400.0,1
1195268,502112,47,2,7000,5.0,30.0,2.0,4.0,24500.0,96.0,694.0,1,1,0,1,0,1,0,0.0,17953.83,25466.96,1
649958,502119,34,2,3000,5.0,35.0,1.0,11.0,22000.0,137.0,485.0,1,0,1,0,0,0,0,5.0,25790.53,33899.97,1
1712491,502187,40,2,3000,4.0,34.0,2.0,12.0,90000.0,132.0,313.0,3,1,2,1,1,0,0,0.0,12745.44,16011.98,1
1012487,502312,57,2,3000,4.0,35.0,2.0,14.0,1060.0,156.0,503.0,5,0,5,0,0,0,0,503.27,883.6,883.0,1
4398,502335,22,2,3000,4.0,3.0,1.0,2.0,70000.0,120.0,301.0,2,2,0,2,2,0,0,0.0,26672.75,39936.2,1
1313675,502593,44,2,3000,4.0,35.0,2.0,2.0,2610.0,411.0,449.0,11,1,10,0,0,0,0,388.84,102343.59,104313.1,10
289771,502643,28,2,3000,4.0,34.0,2.0,2.0,78000.0,120.0,342.0,9,0,9,0,0,0,0,0.0,28829.76,45215.4,1
304531,502687,44,2,7000,5.0,45.0,2.0,16.0,24800.0,120.0,182.0,1,0,1,0,0,0,0,0.0,15367.72,24023.2,1
855498,502708,34,2,3000,4.0,34.0,2.0,16.0,147000.0,157.0,353.0,1,0,1,0,0,0,9,2913.16,23167.06,23155.89,1
1734676,502834,28,2,3000,5.0,1.0,4.0,2.0,50000.0,130.0,664.0,1,0,1,0,0,0,0,0.0,33408.61,45871.89,1
1283623,502886,38,2,5000,5.0,26.0,2.0,14.0,10000.0,428.0,1366.0,7,1,6,1,1,0,0,0.0,271682.82,876188.83,10
298594,503028,53,2,5000,5.0,26.0,2.0,2.0,3670.0,307.0,291.0,2,1,1,1,0,1,0,288.16,23451.66,32953.87,10
429050,503045,36,2,3000,5.0,35.0,2.0,13.0,68000.0,246.0,1196.0,4,1,3,1,1,0,0,0.33,108059.32,133912.0,1
720329,503090,41,2,3000,4.0,35.0,2.0,2.0,51000.0,386.0,1122.0,1,1,0,1,0,0,0,0.0,210554.92,618466.39,10
2211291,503167,36,2,5000,4.0,36.0,1.0,16.0,25000.0,141.0,1453.0,5,2,3,2,2,0,0,0.0,119575.18,173700.26,1
901700,503194,44,2,3000,5.0,1.0,2.0,11.0,13000.0,136.0,737.0,5,1,4,0,0,0,2,1883.14,33024.39,41110.23,1
224060,503292,34,2,3000,5.0,29.0,2.0,16.0,101000.0,136.0,551.0,4,1,3,1,1,0,0,0.0,21876.08,27179.38,1
2043807,503463,32,2,3000,4.0,5.0,1.0,16.0,80000.0,136.0,454.0,7,0,7,0,0,0,1,471.88,22275.96,27517.28,1
612611,503612,29,2,3000,5.0,3.0,1.0,6.0,85000.0,120.0,340.0,12,0,12,0,0,0,1,654.26,9746.34,13426.96,1
1053491,503618,28,2,5000,4.0,5.0,1.0,9.0,105000.0,120.0,524.0,13,1,12,1,1,0,1,990.0,35851.46,40247.8,2
1638270,503631,41,2,5000,5.0,30.0,4.0,9.0,120000.0,126.0,719.0,4,1,3,1,0,1,0,0.0,53987.04,82837.47,1
284729,503709,52,2,5000,4.0,1.0,2.0,6.0,165000.0,336.0,594.68,2,1,1,1,0,1,0,489.53,90925.27,100410.82,10
415357,503874,50,2,3000,4.0,35.0,2.0,14.0,75000.0,174.0,362.0,6,1,5,1,1,0,1,680.49,19756.0,21556.23,1
647431,503885,54,2,7000,4.0,45.0,2.0,8.0,145000.0,108.0,428.0,3,0,3,0,0,0,0,0.0,27584.17,31643.5,2
1356785,503901,49,2,7000,4.0,18.0,2.0,11.0,2070.0,180.0,1344.0,1,1,0,1,0,1,0,1024.72,77617.04,89664.72,1
471588,503979,38,2,7000,5.0,45.0,2.0,3.0,200000.0,141.0,2240.0,2,0,2,0,0,0,0,0.0,172266.82,243086.4,1
558734,504136,46,2,3000,5.0,35.0,1.0,2.0,4860.0,240.0,111.0,1,1,0,0,0,0,0,0.0,9825.86,12775.0,1
380802,504180,50,2,7000,5.0,40.0,2.0,6.0,110000.0,186.0,676.0,14,4,10,1,1,0,1,1261.84,22711.11,24138.52,1
